	coll_lecture	sentence	reflection	sentiment
3047	2	Deshalb glaube ich, dass es für Lehrer und Schüler wichtig ist, ein Gleichgewicht zwischen selbständigem und teamorientiertem Arbeiten zu finden. 	1	4
1745	2	Dennoch war der touristische Aspekt deutlich zu erkennen, denn am Eingang der Kirche war ein Geschenkeladen eingerichtet worden, überall lagen Informationsführer aus, und es gab auch Informationstafeln und Tafeln, die auf historisch besonders interessante Fakten hinwiesen - wie z. B. das angebliche Grab von König Robert the Bruce.	0	3
1398	2	Ich habe einige meiner eigenen Verbesserungsbereiche identifiziert, darunter:  Mehr Risiken eingehen und mich gelegentlich aus meiner Komfortzone herausbewegen In der Lage sein, professionelle Kritik zu akzeptieren und sie nicht persönlich zu nehmen Sicherer im Umgang mit Mathematik und numerischen Problemen werden	1	3
2611	2	"Eine, die mir sehr interessant erschien, ist ""Plus, Minus und was kommt als nächstes?"", die ein Lob, eine Kritik und einen Hinweis darauf beinhaltet, was zu tun ist, um sich weiter zu verbessern."	1	3
2274	2	Was ich jetzt verstehe, ist, dass der Montessori-Ansatz die Bedeutung einer gut gestalteten Umgebung betont und dass Kinder in der Lage sein sollten, zu spielen und zu erkunden, ohne dass ein Erwachsener zu sehr eingreift.	1	3
3574	2	Dies ist ein lustiges Beispiel für ein Muster, da es Wiederholungen und Rhythmus verwendet.	1	4
3231	2	Ich möchte vor allem mehr Zeitschriften und akademische Schriften lesen.  	0	3
3	1	Wenn einer fertig wurde, haben wir zusammen an einer anderen weitergearbeitet. 	0	3
2639	2	Nun, der schottische Lehrplan unterstützt Schulausflüge, indem er einen Bereich auf seiner Website hat, in dem Sie Orte in Schottland finden können, die sie als lehrreich erachten.	0	3
673	2	habe ich keine Kennenlernstunde abgehalten, was ich bedauerte, weil ich das Gefühl hatte, dass ich eine Gelegenheit verpasst hatte, etwas darüber herauszufinden, wie die Kinder ticken.	1	2
826	2	Sie liebten sie und die Möglichkeiten, die sie dadurch bekamen.	0	4
335	2	Ich war noch nie lange genug in einem Klassenzimmer, um festzustellen, dass es mir schwer fällt, mit Lese- und Mathematikgruppen auf dem Laufenden zu bleiben, aber ich könnte mir vorstellen, dass ich zu den Lehrern gehöre, die am Ende alles vergessen werden, so dass ich mit diesen Ideen im Kopf in ein Klassenzimmer gehe und meine ersten Jahre hoffentlich etwas einfacher werden.	1	3
1755	2	Indem ich sowohl den phänomenologischen Ansatz als auch den interpretativen Ansatz verwende, würde ich den Kindern die Möglichkeit geben, über und von der Religion zu lernen, eine Idee, die von den Schriften von Grimmitt (2000) unterstützt wird.	1	3
50	2	Für diesen speziellen TDT umfasst die Klasse 22 Jungen und 6 Mädchen.	0	3
2868	2	Ich möchte diese Person, dieser Lehrer sein.	0	4
2125	2	Wir müssen sicherstellen, dass wir in der Lernzone unterrichten und die Kinder nicht in Panik versetzen.	1	3
183	2	"Vielleicht hatte der Film ""School of Rock"" ja doch recht - Mathe ist eine wunderbare Sache."	0	3
1168	2	"Top-Tipps für die Wertschätzung ""begabter"" Kinder:"	0	3
690	2	Eine der Schlüsselbotschaften, die ich aus diesem Video mitgenommen habe, ist, dass ein außergewöhnlicher Lehrer jemand ist, der wirklich leidenschaftlich bei dem ist, was er tut.	1	4
3249	2	"Es hilft auch, dass mein MA3-Praktikum im Bereich ""Early Years"" der Grundschule stattfindet, also in der Altersgruppe, in der ich mich am wohlsten fühle."	1	4
78	2	Sie sind sehr nützlich, um alle Lernbedürfnisse der Schüler zusammenzubringen.	1	5
2283	2	Obwohl ich weiß, dass sich diese Liste im Laufe meines Kurses und meiner Lehrtätigkeit noch erweitern/verändern kann, denke ich, dass sie ein hilfreicher Ausgangspunkt für meine berufliche Identität ist.	1	4
1830	2	Ich kann mit Sicherheit sagen, dass der heutige Tag einer der lehrreichsten für mich bisher war und ich definitiv eines meiner Ziele für dieses Praktikum erreicht habe.	1	4
1087	2	Wenn wir zunächst an Haustiere wie unseren geliebten Hund denken, können viele von uns sagen, dass der Hund, wenn er eine bestimmte Zeit am Tag erreicht, wild wird und Futter oder seinen täglichen Spaziergang fordert.	1	3
1787	2	Insgesamt unterstützt dies die Idee, dass faire Tests dazu beitragen, naturwissenschaftliche Kompetenz zu erlangen, obwohl sie nicht immer entscheidend sind.	1	3
83	0	Ich gehe davon aus, dass das Endergebnis des Projekts mir einige Programmierkenntnisse vermitteln wird. 	1	3
3436	2	Kritik von außen kann einen massiven Einfluss auf die Art und Weise haben, wie Sie versuchen, Ihr Lernen zu verbessern, und sie kann auch dazu beitragen, Verbesserungsmöglichkeiten aufzuzeigen, die Sie vielleicht nicht bemerkt haben.	1	3
130	0	Wir sind immer noch dabei und weit davon entfernt, fertig zu sein, aber gefühlsmäßig finde ich es aufregend, an diesem Thema zu arbeiten, und manchmal hat man das Gefühl, dass der Umfang so groß ist, dass man sich fragt, ob ein solches System auch nur annähernd zufriedenstellend wäre, wenn man es mit der Theorie vergleicht.	1	4
534	2	Es ist wichtig, dass meine Rechenfertigkeiten auf einem hohen Niveau bleiben, damit ich Kinder unterstützen und unterrichten kann, deshalb werde ich weiterhin meine einfachen Rechenfertigkeiten üben.	1	3
1943	2	Das kann etwas so Kleines sein wie ein Wort oder ein Satz, der vom Lehrer verwendet wurde, mit dem sie bestimmte Assoziationen haben, oder es kann durch das Verhalten anderer in der Klasse verursacht werden.	1	3
1467	2	Woher weiß ich das (Nachweise)*	0	3
121	1	Es zeigt mir ein paar Probleme die ich weiterhin hinsichtlich des Arbeitens mit automatischen Model habe.	1	2
65	0	Gefühle, die sich mit meinen Erfahrungen bei der Lösung der Aufgabe deckten. 	0	3
2131	2	Zum Beispiel wurde eine Diskussion über die neuen Jungen geführt, die zu Beginn dieses Semesters eintreten werden, und es war schön zu sehen, wie viel Wert darauf gelegt wurde, um sicherzustellen, dass es ein reibungsloser Übergang von früheren Schulen und ein glückliches Semester für die Jungen von Mitgliedern des Lehrpersonals und des Büropersonals war.	0	4
930	2	Ich wurde täglich durch viele ihrer sorgfältig ausgearbeiteten Lektionen in den Bann gezogen.	0	4
802	2	Ich beschloss, dass es das Beste wäre (und die Tatsache, dass wir es sowieso tun müssen, um das Modul zu bestehen), ein Audit darüber zu erstellen, welche Fähigkeiten ich habe, welches Wissen ich bereits habe und meine persönlichen Eigenschaften.	1	4
3003	2	Um etwas zu erreichen, sollten sie die Teamarbeit einbeziehen.	0	3
2506	2	Bushnell spricht davon, dass Lernen Spaß machen und süchtig machen soll und behauptet, dass Kinder durch Spiele fast alles lernen können.	0	3
426	2	Ich werde am Ende nicht so viel wissen wie Einstein (Babyschritte reichen!), aber ich werde hoffentlich mein Wissen verbessern.	1	4
3000	2	Obwohl es ihre Aufgabe ist, die Kinder zu unterrichten, haben sie meiner Meinung nach auch die Verantwortung, sich mit den Kindern zu verbinden und sicherzustellen, dass es ihnen gut geht.	1	3
2185	2	Der Unterschied zwischen der Art und Weise, wie Moulsford und Schottland das Lesen lehren, interessiert mich wirklich, da man den Unterschied zwischen den Kindern, die ich dieses Jahr unterrichtet habe, im Vergleich zum letzten Jahr sehen kann und die Kinder in Moulsford definitiv mehr Spaß am Lesen haben.	1	4
2888	2	Die Regeln sollten auch im Klassenzimmer ausgehängt werden und die Kinder sollten regelmäßig daran erinnert werden.	0	3
90	1	Vor allem ist mir die Vielfalt innerhalb des Feldes viel bewusster.	1	4
2079	2	Der Freitag brachte weitere Planungen für den Unterricht in der nächsten Woche und ein Treffen mit den Platzwarten, die in Moulsford arbeiten, sowie mit der Hausmutter der Schule, um die unglaubliche Arbeit zu sehen, die sie leisten.	0	3
3022	2	"Indem wir professionell handeln und sprechen, geben wir ein gutes Beispiel ab, das hoffentlich auf die Kinder ""abfärben"" wird."	0	3
1501	2	Heute war ein fantastischer (wenn auch etwas verrückter) Tag an der Schule, denn es war der hausinterne Musikwettbewerb.	0	5
973	2	sei es ein Freund, ein Familienmitglied, ein Kind in Ihrer Klasse oder vielleicht können Sie sich direkt mit dieser Erfahrung identifizieren.	0	3
1288	2	Und wer könnte uns das besser beibringen als die Kinder selbst?	0	3
1021	2	Gesundheit und Wohlbefinden könnten durch die Art und Weise, wie die Menschen Mahlzeiten zubereiteten und welche Lebensmittel sie aßen, erforscht werden.	1	3
3566	2	Bei diesem Spiel führt das erste Kind eine Aktion aus, die alle Kinder nachmachen müssen.	0	3
2932	2	Der Grund für den Beginn des Sprachunterrichts in diesen früheren Altersstufen könnte auf Untersuchungen zurückzuführen sein, die nahelegen, dass:     ...ein früher Beginn zu frühen Erfolgen führen kann, wie z.B. zu verbesserten Kommunikationsfähigkeiten, einer positiven Einstellung gegenüber Sprachen und Kulturen und einem erhöhten metasprachlichen und metakognitiven Bewusstsein... (Kirsch, 2012)	1	3
1393	2	Ich habe das Gefühl, dass ich so viel Verantwortung für meine Arbeit und mein Lernen übernehmen kann und stolz auf die Ergebnisse sein kann, die ich erziele.	1	4
3289	2	Wenn Ihre Mutter kontaktfreudig ist, werden Sie sich unbewusst so verhalten wie sie.	1	3
1119	2	Trotz der Herausforderungen kann ich sehen, wie dieser Unterricht die Kinder inspirieren und zum Lernen anregen kann.	1	4
2668	2	Sollte es heutzutage wirklich so schwer sein, in eine gute Schule zu kommen?	1	3
29	1	Ich habe neue Algorithmen gelernt und implementiert.	1	3
1520	2	Alle waren erstaunlich!	0	4
3140	2	Es ist offensichtlich, wie sich der Charakter fühlt (durch die Illustration) und am Wendepunkt in der Mitte des Buches drücken die Charaktere aus, dass sie sich traurig fühlen.	1	3
1029	2	Ich könnte mich sogar dazu zwingen, noch ein paar Schlösser zu besuchen...	0	3
2859	2	Ich glaube, dass meine Freundlichkeit einer der wichtigsten Werte ist, die ich habe, und die für mich als Lehrer wesentlich sein werden.	1	4
275	2	Dieser Lehrer verbrachte Zeit mit seinen Kindern;	0	3
1935	2	Die Planung im Voraus ermöglichte es mir, sinnvolle Diskussionen mit dem Klassenlehrer über meinen Unterricht zu führen, und erlaubte es, bei Bedarf Änderungen vorzunehmen.	1	4
1771	2	"Seit dem Erscheinen des Papiers wird es als ""irreführend, unehrlich und unverantwortlich"" angesehen (Bad science 2010, ohne Seitenangabe)"	0	2
2241	2	Sie waren auch ruhig und zuversichtlich, obwohl sie in stressigen Situationen arbeiteten, und sie waren freundlich und fürsorglich, während sie der Frau und ihrer Familie Sicherheit gaben.	1	4
1211	2	"Das Lehren guter Manieren wie ""Bitte"" und ""Danke"" zeigt den Schülern, wie man andere respektiert."	0	3
2863	2	Als ich die Entscheidung traf, welchen Beruf ich ergreifen wollte, wusste ich, dass es etwas sein musste, das mir nicht nur Spaß machen, sondern an dem ich auch wachsen würde.	1	4
3339	2	Ich stimme dem nicht ganz zu, da Dinge, die schief gehen, gelöst werden können, und diese Theorie aufgrund fehlender wissenschaftlicher Tests sehr schwer zu beweisen oder zu widerlegen ist.	1	2
3575	2	Wir könnten damit fortfahren, indem wir uns andere Lieder ansehen und feststellen, ob es irgendwelche Muster gibt (die es wahrscheinlich gibt, zum Beispiel Strophe, Refrain, Strophe, Refrain...).     	1	3
1064	2	Ich habe das große Glück, in einer liebevollen, unterstützenden Familie und mit einem starken Glauben aufgewachsen zu sein, der mir ein gutes Fundament gegeben hat, auf dem ich aufbauen kann.	1	5
3040	2	Ich denke, dass Kinder ein Mitspracherecht bei ihrem Lernen haben sollten und dass ihre Ideen und Interessen im Unterricht berücksichtigt werden sollten.	1	4
2568	2	"In dem wunderbaren Buch ""Dirty Teaching"" von Juliet Robertson wird vorgeschlagen, dass Risikobewertungen auch mit den Kindern durchgeführt werden können."	1	4
2253	2	"Ich persönlich würde lieber eine Hebamme haben, die ein bisschen Individualität hat, als einen perfekten ""Roboter"", obwohl ein Roboter vielleicht alle Informationen hat und die gleiche Arbeit machen kann."	1	4
1219	2	Seien Sie auf den Unterricht und den Alltag als professioneller Lehrer vorbereitet.	1	3
2673	2	Jeder Lehrer in Schottland muss die gleichen strengen und teuren 4 Jahre der Universitätsausbildung durchlaufen (plus Probezeit, wenn man pingelig sein will), und auch bestehen.	0	3
2147	2	Ich weiß, dass hier in Moulsford die Kinder stark in die Erstellung ihrer individuellen Bildungspläne einbezogen werden und daher wird das Kind, mit dem ich arbeite, darüber informiert, wie es arbeiten kann, um sein Lernen zu unterstützen.	1	3
2837	2	Dadurch können diese Lektionen konkreter werden, da die Lehrerin klare Vorstellungen davon hat, was sie damit erreichen will, und sie im Wesentlichen effektiver gestalten kann.	0	3
1972	2	Ich stellte fest, dass durch das Verschieben eines Bereiches von einem Teil des Raumes in einen anderen, dieser zu neuem Leben erweckt wurde und die Kinder plötzlich wieder Interesse daran zeigten.	1	4
1616	2	Das Nationale Curriculum steht definitiv im Gegensatz zu den üblichen Aufnahmeprüfungen für Privatschulen, die einen Lehrplan für Religionswissenschaften haben.	0	3
1721	2	1. Planen Sie, um die Bedürfnisse jedes Einzelnen in der Klasse zu erfüllen.	0	3
28	0	Ich habe ein Mapping über Fake News gemacht.	0	3
38	0	Es ist neu, zu lernen, wie man über ethische Probleme denkt und lernt, ich werde es in meinem täglichen Leben anwenden, nicht nur in der Praxis, ich plane, mehr zu wissen und meine Werkzeuge zu verbessern, um effizientere Lösungen zu bekommen, es hängt vom Fall ab!	1	4
3564	2	"Die nächste Aktivität, die ich in meinen Spaziergang einbauen würde, ist ein Aktionsspiel im Stil von ""Follow-the-Leader""."	1	3
1165	2	Das ist ein Thema, über das ich ausführlich sprechen könnte - es ist buchstäblich mein Leben!	0	3
3551	2	Ich werde auch mit den Aspire-Lehrern darüber sprechen, wie sie ihren Unterricht planen und welche Verbindungen zum Lehrplan bestehen.	0	3
1876	2	Wenn wir keine Freundschaften schließen und aufrechterhalten können, kann sich das auch negativ auf die psychische Gesundheit auswirken.	1	2
879	2	Dieser Artikel verstärkt die Idee, dass Fachleute sorgfältig nachdenken sollten, bevor sie etwas online stellen.	0	3
271	2	" ""Ich habe die Kinder gefragt, wer ihrer Meinung nach Isis ist und warum sie Frankreich angegriffen haben"", sagt sie."	0	3
93	0	Ethik ist sehr wichtig, um das unnötige Chaos zu vermeiden, aber was, wenn die Macht einer Nation sich nicht darum kümmert. 	1	3
3393	2	Die Theorie der dynamischen Systeme betont die Grenzen, von denen wir glauben, dass sie innerhalb der Entwicklung festgelegt sind, die aber in Wirklichkeit nur schlecht definiert sind.  	0	3
3410	2	Es verarbeitet ständig Gedanken und steuert unseren Körper, bis ins hohe Alter.  	0	3
1196	2	Es ist wichtig, jede Schülerfrage als eine ernsthafte zu sehen - auch wenn sie albern erscheint.	0	3
14	0	All diese Entscheidungen wurden einvernehmlich und aus der Notwendigkeit heraus getroffen.	0	3
1892	2	Diese Menschen entwickeln Resilienz und sind in der Lage, Schwierigkeiten positiv anzugehen.	0	4
2406	2	Sie können meinen Unterrichtsplan und meine Bewertung hier lesen.	0	3
1782	2	Dieses Wissen ermöglicht es den Kindern, objektiv zu sein und sich sicherer zu fühlen, Informationen in Frage zu stellen oder zu hinterfragen, anstatt sie für bare Münze zu nehmen.	1	3
1435	2	Dies ist ein weiteres Beispiel dafür, wie das Theater als Anregung für verschiedene Themenbereiche des Lehrplans dienen kann.	0	4
2109	2	Es war nicht nötig, dass ich viermal über die Schlacht von Culloden lernte.	0	2
1747	2	Es herrschte ein Gefühl des stillen Respekts in der Kirche.	0	3
2148	2	Darüber hinaus, wenn ich dies lesen kann, werde ich besser informiert sein, wie meine Teilnahme an der Englischklasse ihr Lernen auf höchstem Niveau profitieren kann.	1	4
2981	2	Sie entwickeln ihr Verständnis dafür, wie sich unser Wissen über das Universum im Laufe der Zeit verändert hat und erkunden Ideen über die zukünftige Erforschung des Weltraums und die Wahrscheinlichkeit von Leben jenseits des Planeten Erde.	0	3
1200	2	Sehen Sie das Potenzial in jedem Kind.	0	3
900	2	Immer jüngere Kinder besitzen nun ihre eigenen Geräte, was bedeutet, dass die Cybersicherheit ein Bereich ist, den GrundschullehrerInnen mit Sicherheit ansprechen können müssen.	1	3
2263	2	Vor kurzem habe ich auch an einem Input teilgenommen, bei dem wir einige der frühen Pioniere der Pädagogik betrachtet haben.	0	3
1800	2	Ich kann ehrlich sagen, dass ich ohne sie nicht da wäre, wo ich heute bin.	1	4
3498	2	Ich fand es toll, dass diese Aktivitäten so einfach aussahen, aber viele verschiedene Fähigkeiten erforderten: Zuhören, Erinnern, motorische Fähigkeiten und das Erzeugen verschiedener Klänge mit den Teilen der Trommel.	1	3
1018	2	Ich würde den Kindern etwas über das Kochen in verschiedenen Zeiten beibringen und die Herausforderungen, die große Bankette mit sich gebracht haben!	1	3
3119	2	Bevor ich das Buch vorlese, würde ich einige Zeit mit den Kindern über das Titelbild sprechen und die wichtigsten Merkmale wie den Titel und den Autor herausarbeiten.	1	3
2379	2	Ich wollte auch unbedingt den Beitrag über den Geschichtsunterricht an Privatschulen in England im Vergleich zu denen in Schottland schreiben.	0	4
2493	2	Khan Academy ist eine Non-Profit-Organisation, die kurze Lehrvideos/Vorträge in Form von Youtube-Videos zur Verfügung stellt.	0	3
1137	2	Eine der größten Herausforderungen, wenn man jemand mit einem hochintellektuellen Gehirn ist , besteht jedoch darin, oft extreme Gefühle der Einsamkeit zu erleben.	1	1
1461	2	Diese Fähigkeit wird mir helfen, einen anderen Aspekt des Lehrplans in meine Unterrichtspraxis einzubringen.	1	3
2273	2	Ich empfand dies als sehr einschränkend und extrem strukturiert.	0	2
2753	2	Der Grund für meine anfängliche Zustimmung ist, dass ich in der Tat der Meinung bin, dass Kindern die Zeit, der Raum und die Freiheit gegeben werden sollte, zu spielen, ohne dass Erwachsene eingreifen oder anleiten, um Ergebnisse zu erzielen.  	1	3
2386	2	Mein Tag ging weiter, indem ich eine weitere Lateinstunde besuchte, in der ich viel aktiver war (ja, ich, das Mädchen, das kein Latein spricht, aktiv in einer Stunde, hört auf zu lachen).	0	4
2288	2	Dieses berufsbegleitende Lernen steht im Zusammenhang mit dem Konzept des forschenden Praktikers.	1	3
730	2	Wird dieses Kind in diese Aktivität einbezogen?	0	3
2237	2	"Ich entschied mich für die Sendung ""One born every minute"", die sich auf die Arbeit von Hebammen und Gesundheitsfachkräften konzentriert."	0	3
396	2	Wir werden an fünf Tagen in der Woche stundenlang mit ihnen zusammen sein, sie werden sich nicht die ganze Zeit verstecken können.	1	3
1151	2	Es ist schwer zu beschreiben, eine Leidenschaft für Wissen zu haben, aber ich nehme an, dass dies einen großen Einfluss auf meine Entscheidung hatte, eine Karriere als Lehrerin einzuschlagen.	1	3
232	2	Die Präsenz des Klassenlehrers ist wichtig, um die Kontrolle über die Klasse zu behalten.	0	3
296	2	Nach einem RME-Input bekamen wir die Aufgabe, unser Vorwissen über die wichtigsten Weltreligionen aufzuschreiben, um eventuelle Lücken in unserem Verständnis zu erkennen.	0	3
1765	2	Dieser Impfstoff wird einem Kind normalerweise im Alter von etwa 12 bis 18 Monaten verabreicht.	0	3
1543	2	Ich bin die Konstante in ihrem Leben.	0	3
2532	2	Wie unterstützt dieses Modell des Lehrens und Lernens diejenigen, die vor der Klasse keinen Zugang zu den Videos haben?	1	3
3154	2	Ich würde dafür sorgen, dass das Buch in der Leseecke für die Kinder zur Verfügung steht, und ich würde die Geschichte mehrmals wiederholen, damit die Kinder mit ihr vertraut werden und sich neue Fragen oder Kommentare ausdenken können.	1	3
304	2	Während wir unsere Notizen schrieben, stellten wir beide fest, dass uns Bruchstücke von Informationen, die wir in der Schule (oder anderswo) gelernt hatten, wieder einfielen, zum Beispiel kann ich mich daran erinnern, dass wir die Geschichte von Rama und Sita zur Divali-Zeit gelernt hatten.	1	3
206	2	Die Kinder bekamen einen wöchentlich wechselnden Snack, und danach ist es Zeit, nach Hause zu gehen.	0	3
302	2	Wir wussten zwar von bestimmten Namen, Ereignissen oder Praktiken, hatten aber oft Schwierigkeiten, sie der richtigen Rubrik zuzuordnen.	1	2
2597	2	Ich bin mir sicher, dass es viele gibt, und ich kann verstehen, dass es keine schöne Erfahrung ist, seine Kollegen zu kritisieren, und dass es daher sehr leicht ist, dies versehentlich zu vermeiden...	1	2
719	2	Dies steht im Zusammenhang mit Teamarbeit und interdisziplinärem Arbeiten.	0	3
11	0	In der Gruppe ist mehr jetzt Lesen und recherchieren angesagt	0	3
1629	2	Ich stimme dem voll und ganz zu, da ich glaube, dass es für Kinder schwieriger ist, sich mit einer Lektion zu beschäftigen, wenn sie sich nicht vorstellen können, sie in der Zukunft anzuwenden.	1	4
419	2	Ich denke, dass die Angst vor Fachgebieten nicht auf einen Mangel an Intellekt zurückzuführen ist, sondern auf schlechte Erfahrungen in diesen bestimmten Fächern in der Vergangenheit.	1	3
1708	2	"Als Lehrer werde ich Aktivitäten und Lernmöglichkeiten anbieten müssen, die den Bedürfnissen meiner Klasse gerecht werden, einschließlich der Kinder, die gerne ""anpacken"" und praktisch in Gruppen lernen, und der Kinder, die lieber alleine oder still arbeiten.  Kooperativ arbeiten"	1	3
2619	2	Bilden Schulausflüge unsere Jugend?	0	3
342	2	Ich hoffe, dass ich es bald während meines nächsten Praktikums kaufen und einige der Ideen in die Tat umsetzen kann.	1	4
3549	2	Jetzt, wo ich weiß, was in den verschiedenen Stunden passiert, hoffe ich, dass ich durch Teamteaching und als Unterstützungslehrer für Kinder, die Schwierigkeiten haben, helfen kann.	1	3
3280	2	Aber ist die Persönlichkeit von der Natur vorgegeben?	1	3
1327	2	Es gab, wenn überhaupt, nur sehr wenige Gelegenheiten, bei denen ein Lehrer sagte, dass wir etwas Neues herausfinden würden, ohne eine sehr klare Vorstellung davon zu haben, was das Ergebnis der Stunde für die Klasse als Ganzes sein würde.	1	3
316	2	"Besonders interessant fand ich den Teil über Divergent Thinking und die Tatsache, dass Kinder anfangs in der Lage sind, lateral über Konzepte zu denken, diese Fähigkeit aber abnimmt, wenn sie ""gebildet"" werden."	1	3
3416	2	Dadurch ist unser Gehirn für lebenslanges Lernen gerüstet.	0	3
1491	2	Nach dem, was ich über die Phonetik gehört hatte, hatte ich nicht erwartet, dass sie auf so aktive Weise gelehrt wird und die Kinder so engagiert sind.	1	4
61	2	Das Smartboard vielleicht für kleine Gruppen und das Whiteboard für größere Gruppen aufgrund der Anordnung der Möbel.	1	3
789	2	Es ist ein starkes Video und regt wirklich zum Nachdenken an!	0	3
3177	2	"Trotz dieses Erfolges; wenn ich jetzt an Mathe denke, ist meine erste Reaktion immer noch ""Ich kann das nicht!"" "	1	2
2870	2	Eine wirklich wichtige Veränderung ist die zunehmende Anerkennung der Bedeutung von GESPRÄCH.	0	3
3045	2	"Durch meine Zeit im Modul ""Working Together"" in der Sozialarbeit im ersten Jahr habe ich gelernt, wie wichtig die Zusammenarbeit zwischen Fachleuten wie Lehrern, Sozialarbeitern, Gesundheitspersonal und der Polizei ist."	1	3
2223	2	Bei unserem jüngsten Vortrag über Mathematik in der Kunst konnte ich nur denken: Wow, in einem Fach, das einst als langweilig galt, können wir den Spaß und die Freude an der Kunst kombinieren, um die Einstellung der Kinder zur Mathematik völlig zu verändern.	1	4
3499	2	Die Kinder lernten auch etwas über die Geschichte dieser Trommeln, indem sie darüber sprachen, woher sie stammen und wofür sie in der Vergangenheit verwendet wurden.  Ukulele	0	3
993	2	Dann werden wir in der Lage sein, die wirklich wunderbare Kraft zu spüren, die Musik besitzt, um Menschen zusammenzubringen, um Geschichten von Freude und Trauer zu teilen, um Menschen zu bewegen, um Stille und Albernheit zu fördern und um gute Zeiten zu feiern	1	4
3546	2	Alle Lehrer, mit denen ich gesprochen habe, scheinen eine positive Einstellung zum Aspire-Musikprojekt und zu den Erfahrungen zu haben, die den Kindern geboten werden.	1	4
2070	2	Ich schäme mich nicht zu sagen, dass ich kein Shakespeare-Fan bin und, um ehrlich zu sein, nur sehr wenig von seinem Werk kenne, außer Romeo und Julia und Macbeth (ich bin schrecklich dafür, ich weiß!).	1	2
2469	2	Das ist für mich als Lernenden hilfreich, weil ich sehen kann, wie sich der Prozess der Reflexion auf meine Fähigkeit auswirken kann, Informationen aufzunehmen und meine eigenen Ideen zu entwickeln.	1	4
1118	2	Das bedeutet, dass der Lehrer Zeiten einplanen muss, in denen Gruppen von Kindern die IKT-Ressourcen nutzen können.	0	3
2448	2	Ich denke, dass die nächsten Schritte für die Klasse darin bestehen würden, ihre eigenen Klassifizierungsschlüssel von Anfang an zu erstellen, indem sie nach draußen gehen und etwas im Freien lernen, indem sie die Tierwelt im Freien erkunden.  BEWERTUNG	1	3
2488	2	Zu Beginn der Sendung wurde erwähnt, dass wir uns auf eine Gesellschaft zubewegen, in der in der Bildung eins zu eins mit Computern gearbeitet wird.	0	3
2975	2	sind praktische Aktivitäten für das Lernen äußerst nützlich.	0	3
2293	2	Das folgende Diagramm veranschaulicht die vielen verschiedenen Aspekte, die es braucht, um ein forschender Praktiker zu sein:   Taken from teachingscotland.org.uk Dieses Diagramm erinnerte mich einmal mehr an die vielen Rollen und Verantwortlichkeiten eines Lehrers und ließ mich darüber nachdenken, wie wichtig es ist, die richtigen Personen für den Job auszuwählen.	1	3
675	2	Ich begann meine Stunde mit einer großen Schachtel (die ich liebevoll mit einem Flickenteppich aus Geschenkpapierresten beklebt hatte).	0	4
2520	2	Nichtsdestotrotz sind virtuelle Schulen ein Konzept, das in Großbritannien auftauchen könnte.	0	3
471	2	Motiviert	0	3
1438	2	Dieses Kind unterhält sich mit seiner Mutter, nachdem ihre Eltern sich scheiden ließen, und ihre Tiefe der Erleuchtung und des Verständnisses der Welt ist ziemlich unglaublich.	0	3
1351	2	Ich genieße nicht nur den Performance-Aspekt der expressiven Künste, sondern auch die Möglichkeit, mit einem Publikum in Kontakt zu treten.	1	4
2693	2	Jedes Mal, wenn ich darüber nachdenke, schreit mein Gehirn sofort WAS!	0	2
36	1	Das sehr späte Datenempfang war unerwartet und hat einige Probleme gemacht	1	2
2849	2	Es bedeutet, dass wir professionelle Meinungen entwickeln können, während wir sie ständig in Frage stellen, um sicherzustellen, dass wir die beste Qualität des Wissens haben.	0	3
1618	2	Die Schule als Ganzes lehrt fantastische Moral und obwohl sie das Christentum durch die Church of England praktiziert, ermutigt sie alle Religionen.	0	3
2026	2	Ich bin mir sehr bewusst, dass ein Kommentar, der eigentlich hilfreich sein sollte, beim Schreiben als kritisch rüberkommen kann, daher war ich vorsichtig in meiner Formulierung.  	1	2
2879	2	Klassengespräche und Diskussionen können es dem Lehrer auch ermöglichen, Fehler und Missverständnisse zu bemerken und anzusprechen.	1	3
2946	2	"Eine davon war, eine Handlung und ein französisches Wort zu beobachten und dann zu wiederholen (z. B. winkte Carrie mit der Hand, während sie ""Bonjour"" sagte, und die Klasse sollte dasselbe tun)."	0	3
2347	2	Als ich in der Grundschule war, brachten die Lehrer Filme nur zur Belohnung am Ende des Schuljahres oder wenn sie sich nicht wohl fühlten, aber ich kann absolut die Vorteile sehen, Filme im Klassenzimmer mit den Schülern für Englischzwecke zu analysieren.	1	3
62	2	Der Tisch in der Ecke könnte genutzt werden, um sich mit Schülergruppen zu konsolidieren, die weitere Unterstützung benötigen, bevor sie eine Aufgabe erledigen, oder um Schüler zur gemeinsamen Arbeit zu schicken.	1	3
2038	2	"Nicht zu meiner Überraschung war die erste Antwort der Gruppe ""zwei"", denn wer hat schon die Zeit, seine Sockenschublade zu durchwühlen, um ein passendes Paar Socken zu finden?"	1	3
852	2	Es braucht ziemlich viel Übung, um eine Junior-Bügelsäge richtig zu benutzen, also wäre dies eine gute Übungsaktivität.	1	4
88	2	Ich würde auch nicht schwingende Stühle haben, da Kinder, die auf Stühlen schwingen, möglicherweise eines der gefährlichsten Dinge in einem Klassenzimmer sind!!!  	1	2
2043	2	nur 3!	0	3
3562	2	Diese Aktivität könnte alle Arten von mathematischer Sprache beinhalten, wie z. B. Positionssprache, die Sprache der Reihenfolge, Größe und Form.	1	3
