	coll_lecture	sentence	reflection	sentiment
1209	2	Achten Sie auf ein ausgewogenes Verhältnis von Spaß und Disziplin im Klassenzimmer, um den Respekt Ihrer Schüler zu erhalten.	1	3
87	1	Es gibt bereits viele vor-trainierte Modelle, die verwendet werden können.	0	3
3388	2	Wir müssen uns auch darüber im Klaren sein, dass nicht alle Kinder gleich sind und sich manche viel schneller entwickeln als andere.	1	3
54	1	Aber das hat mich super müde gemacht und ich hatte auch keine Zeit, einen Kumpel zu holen.	1	2
2421	2	Mein Ziel als Lehrerin wird es sein, interessanten und wichtigen Themen gerecht zu werden, indem ich für alle meine Schülerinnen und Schüler unterhaltsame und ansprechende Übungen entwickle.	1	4
2923	2	Ich denke, eine solche Lektion könnte die folgenden E's und O's abdecken: Ich entwickle ein wachsendes Bewusstsein und Verständnis für meine eigenen Überzeugungen und setze sie auf positive Weise um.	1	3
2793	2	Stattdessen müssen wir erkennen, dass es in unserer Verantwortung liegt, unsere eigenen beruflichen Kenntnisse und Fähigkeiten ständig weiterzuentwickeln.	1	2
2968	2	Als einführende Aktivität wurde jeder gebeten, ein kurzes Experiment vorzubereiten, das wir mit einem Partner durchführen würden.	0	3
1136	2	Indem ich eine optimistische, fröhliche Persona schuf, die Unbehagen und unangenehmes Schweigen wegwischen und ein wenig Spaß haben konnte, war ich in der Lage, in einer Vielzahl von Situationen Freunde zu finden.	1	4
2068	2	Der Donnerstag war ein längerer Tag als erwartet, als ich in der Pause gefragt wurde, ob ich Zeit und Lust hätte, mit den Schülern der Jahrgangsstufe 7 an einem Schulausflug am Nachmittag ins Theater zu gehen.	0	3
2165	2	Mit den Jungen eine physische Zahlenreihe zu erstellen, bedeutete, dass sie sich aktiv in den Unterricht einbrachten, und ich mochte eine der Techniken der Jungen sehr, sich zu merken, was man tun muss, wenn man eine Runde dreht.	0	4
117	0	Ich war aufgeregt	0	4
3422	2	"Zunächst ist es wichtig zu klären, was mit ""Reflexion"" beim Lernen gemeint ist."	0	3
111	0	Es ist sehr wichtig, als Individuum ethisch zu sein.	0	3
814	2	Nachdem ich all das getan hatte, musste ich mir überlegen, was ich aus diesem Praktikum mitnehmen wollte, welche Ziele ich in den 6 Wochen erreichen wollte.	1	3
13	2	Ich freue mich darauf, Unterrichtsstunden zu planen und durchzuführen, da ich glaube, dass ich durch die Umsetzung in die Praxis besser verstehen werde, wie Zeitpläne und Bewertungsmethoden funktionieren.	1	3
2071	2	Der einzige Kontakt, den ich mit Twelfth Night hatte, war der Film She's the Man mit Amanda Bynes, der 2006 herauskam und von dem Stück inspiriert wurde.	1	3
3159	2	"- Ann Browne (1996) Während meines Unterrichtspraktikums konnte ich sehen, wie sehr die Kinder den Klassenroman genossen und darauf reagierten, allerdings wurde dies nur ""eingebaut"", wenn 10 Minuten frei waren."	1	4
3500	2	Die Kinder lernten ein paar einfache Akkorde, mit denen sie einige Lieder begleiten konnten.	0	3
3504	2	Viele Kinder schafften es sogar, die Texte zu lesen und gleichzeitig mitzusingen.	0	4
39	0	vielleicht mehr Trennung der Themen	0	2
252	2	Um Problemen vorzubeugen, sollten Lehrerinnen und Lehrer darauf achten, dass sie ihre Stimme vor Beginn des Unterrichts aufwärmen.	0	3
1836	2	- Es ist schön zu sehen, wie viel Musikunterricht diese Woche stattfindet und wie wichtig er für das Schulleben ist.	0	4
38	1	Manchmal dauerte es einige Tage, bis wir eine Antwort auf unsere Fragen erhielten, und wir erhielten die Testdaten sehr spät.	0	2
2441	2	Erfolgskriterien	0	3
92	2	Ich möchte, dass sie interaktiv sind, um das Lernen der Schüler zu fördern.	1	4
1775	2	Die Ergebnisse zeigten, dass 99 % der Proben keine Spuren des Masernvirus aufwiesen.	0	3
1227	2	Einer der größten Aufschreie in den sozialen Medien in den letzten Tagen war die Notwendigkeit, mehr von diesen Tragödien aufzuzeigen, mit denen verschiedene Länder auf der ganzen Welt täglich konfrontiert sind.	0	2
2231	2	Der Stern schließlich wird als zentraler Bereich gesehen, durch dessen Spitzen sich der Islam ausbreitet.	0	3
2101	2	Was denken Sie darüber?	0	3
3585	2	Ich fand es sehr hilfreich, dass Sharon uns gezeigt hat, wie wir die Kinder einbinden und Verbindungen zwischen den einzelnen Lernabschnitten herstellen können, die zum fertigen Produkt führen.	1	4
2478	2	Der Reflexionszyklus von Gibbs (1988) schlüsselt die Schritte der Reflexion noch weiter auf und dient als nützliches praktisches Instrument, das ich zur Entwicklung meiner Reflexionsfähigkeiten nutzen werde:	0	3
301	2	Wir begannen dann, alles aufzuschreiben, was wir über die anderen 5 Religionen wussten, und stellten schnell fest, dass es viele Lücken gab.	1	2
78	0	Meine Wahrnehmung gegenüber dem Thema hat sich nicht allzu sehr verändert.	0	3
101	2	Dieses Klassenzimmer ist dem, in dem ich während meines Praktikums arbeiten werde, insofern ähnlich, als es ein Whiteboard, eine Bibliothek und einen interaktiven Mathebereich hat.	0	3
501	2	Ich muss in der Lage sein, die verfügbaren Ressourcen effektiv zu nutzen und viel Software für Kinder einzusetzen;	1	3
1382	2	Das ist keine Entscheidung, die ich auf die leichte Schulter nehmen werde.	0	3
2528	2	In DIESEM JOURNAL erörtern sie die Notwendigkeit von Grenzen und strengen Kontrollen für die Nutzung der Technologie durch Kinder.	0	2
2578	2	Es ist wichtig, zu erkennen, dass man sich traurig oder ängstlich fühlt, um dem Gehirn zu helfen, sich zu erholen.	1	4
2437	2	Es war faszinierend zu sehen, wie sehr die Theorie, die wir in den Vorlesungen, Workshops und Tutorien behandelten, mit dem realen Leben übereinstimmte.	1	4
2305	2	Dies bedeutet, dass sich ihre Unterrichtspraxis möglicherweise nicht weiterentwickelt.	1	2
99	1	Ich bin sehr stolz auf das Ergebnis, und da ich viel gelernt habe, glaube ich nicht, dass ich etwas anders gemacht hätte.	1	5
107	0	Ich habe das Gefühl, die angesprochenen Themen vertieft diskutieren zu können und neue Erkenntnisse zu gewinnen	1	3
1164	2	Dadurch konnte ich zum Ausdruck bringen, wann ich mich von meinem eigenen Gehirn überfordert fühle, womit vielleicht auch andere zu kämpfen haben.	1	4
568	2	Geben Sie den Kindern genügend Zeit, um den Sachtext zu entwerfen, zu erstellen und zu überarbeiten.	0	3
15	1	Da wir uns wöchentlich trafen, änderte sich dies stetig.	0	3
2522	2	"Gegen Ende von ""My Teacher is an App"" wurde dem Publikum eine Theorie des Lernens und der Bildung vorgestellt, die sich völlig von den bisherigen, stark technologiebasierten Modellen unterscheidet."	0	3
700	2	Ein gutes Beispiel dafür ist das obige Video, in dem eine Lehrerin neue Methoden für den Mathematikunterricht lernt.	0	3
2938	2	(denn das würde bedeuten, dass viele abgelehnt werden, die hervorragende Lehrer werden könnten).	0	3
2041	2	Ich habe eine Weile gebraucht, um es herauszufinden, aber schließlich habe ich es geschafft.	1	4
367	2	Zunächst einmal haben wir keine Ahnung, welchen Druck diese Familie auf ihr Kind ausübt, damit es gute Leistungen erbringt.	1	3
80	1	Ich bin zu der Überzeugung gelangt, dass Deep Learning ein sehr gutes Werkzeug ist, um gute Ergebnisse im Bereich des Computer Vision zu erzielen.	1	3
3579	2	"Mein Lieblingsteil der Sitzung war die Erstellung einer Stop-Motion-Animation im Stil von ""Wallace und Gromit""."	1	4
1896	2	Ich glaube auch, dass das Wissen um meine persönliche Einstellung ein wertvolles Werkzeug sein wird, wenn ich in meinem Studium und bei meinen Praktika Fortschritte mache.	1	4
46	1	Es gab auch Aufgaben, die komplexer waren als ursprünglich gedacht.	1	2
1060	2	Resilienz ist eines der Schlagworte, die derzeit in aller Munde sind, und ich stimme zu, dass es wichtig ist, unseren Kindern dabei zu helfen, die Herausforderungen des Lebens besser zu bewältigen.	1	3
1720	2	Ich hoffe, dass ich auf diese Weise effektive Partnerschaften und Beziehungen aufbauen kann, die es mir ermöglichen werden, eine sehr erfolgreiche Lehrkraft zu sein.	1	4
2376	2	Ich weiß nicht warum, denn normalerweise bin ich ein sehr selbstbewusster Mensch, wenn ich mit Kindern arbeite, vor allem, wenn es um sozialwissenschaftliche Fächer geht, aber vielleicht lag es daran, dass ich den ganzen Tag Zeit hatte, mir darüber Gedanken zu machen, und vielleicht war es auch der Status der Schule, denn ich war extrem nervös.	1	2
3444	2	Für diejenigen von uns, die eine vorläufige Registrierung beantragen wollen, ist es gut, sie als Anleitung und Unterstützung zu nutzen.	0	3
3386	2	Als Pädagogen müssen wir uns darüber im Klaren sein, in welchem Stadium sich Kinder in bestimmten Lebensabschnitten befinden sollten.	1	3
2117	2	Der schottische Lehrplan ist wirklich grundlegend und erlaubt es den Lehrern, zu unterrichten, was sie wollen, bis zur Sekundarstufe, wo er zu einem strukturierten Tyrannen der konstanten schottischen Geschichte wird, mit wenig Spielraum.	0	2
3581	2	Mein Partner und ich haben diese kurze Animation erstellt:  Im Rahmen des Lehrplans könnte eine ähnliche Lektion/ein ähnlicher Satz von Lektionen die Ergebnisse von abdecken:  Ich erforsche und experimentiere mit den Merkmalen und Funktionen der Computertechnologie und kann das Gelernte zur Unterstützung und Verbesserung meines Lernens in einer Vielzahl von Kontexten einsetzen.	1	3
1719	2	Ich muss in der Lage sein, meine eigenen Gedanken und Meinungen mitzuteilen und gleichzeitig die der anderen zu akzeptieren und zu verstehen.	1	4
66	0	Die Zeit war knapp und die Online-Teilnahme ist schwieriger,	1	2
3050	2	Ich glaube aber auch, dass es wichtig ist, jedes Kind individuell zu betrachten und eine Form der Disziplin zu finden, die zu ihm passt.	1	3
2886	2	Auf diese Weise ergeben die Regeln mehr Sinn und die Kinder halten sich eher an sie.	1	4
1621	2	Insgesamt denke ich, dass die religiöse und moralische Erziehung in allen Lehrplänen, die ich mir für diesen Blogbeitrag angesehen habe, in einem sehr hohen Maße gelehrt wird, und ich bin sicher, dass wir als Lehrer unsere Kinder für das Leben in dem fantastisch vielfältigen Land, das wir in dieser modernen Zeit haben, rüsten.	1	4
2290	2	Dazu gehört das Nachdenken über und die Bewertung von Ideen, Konzepten und Theorien sowie die Untersuchung dessen, was in der Praxis funktioniert oder nicht funktioniert hat.	0	3
654	2	Ich persönlich liebe die Vielfalt, die der schottische Lehrplan den Lehrern bietet, und ich denke, dass dies meine Arbeit erleichtert, wenn ich versuche, die Kinder im Klassenzimmer für alle möglichen Themen zu interessieren.	1	4
331	2	Mein erster Lern-Chat fand mit Jason Bain statt, wo wir darüber diskutierten, wie man sicherstellen kann, dass man sein berufliches Lernen aufzeichnet, reflektiert und fortführt.	0	3
601	2	Die Kinder lernten die Namen der Hauptstädte der Länder, sahen sich Bilder der Länder an, betrachteten die Flaggen der Länder, suchten die Länder auf Karten/Globen und machten Aktivitäten zu den Wahrzeichen der Länder (für Italien bastelten die Kinder zum Beispiel kleine schiefe Türme von Pisa).	0	3
616	2	Meine Güte, das hört sich nach viel an.	0	3
3586	2	Eine Lehrkraft kann bei der Durchführung von IKT-Unterricht dieser Art mit einer Reihe von Herausforderungen konfrontiert werden.	0	3
48	0	Einige Dinge sind mehr hängen geblieben, andere weniger, auch basierend auf meinem eigenen Interesse.	1	3
2457	2	Ich denke, das lag vor allem daran, dass die Stunde ganz am Ende des Tages stattfand, aber das ist keine Entschuldigung, und die Jungen hätten von Anfang an zuhören sollen.	1	2
2770	2	Ich glaube sogar, dass die Upstart-Kampagne genau darauf abzielt!	0	4
102	0	Für mich ist neues Wissen nicht gleichzusetzen mit Kompetenzen.	1	3
12	1	Arbeiteten am Code des Papers und lernten, wie man den Code modifiziert und eigene Experimente mit ihrem Aufbau durchführt.	1	3
40	1	Innerhalb unserer Gruppe bestand die größte Herausforderung darin, sich auf verschiedene Modelle oder Verfahren zu einigen.	1	2
1516	2	Mit der neuen Gesetzgebung zur benannten Person in Schottland wird es für Lehrer immer wichtiger, mit den Schülern über alle Aspekte ihres Lebens zu sprechen, von der Schule bis nach Hause, und ich persönlich glaube nicht, dass dies erreicht werden kann, wenn Kinder den Lehrer ständig als jemanden sehen, der nie ein bisschen Spaß haben kann.	1	2
823	2	Ich war vorher noch nie in Discovery gewesen und musste feststellen, dass ich tatsächlich mit den Kindern lernte, was eine gute Lernmöglichkeit für mich war.	1	4
2440	2	Ich denke, dass viele der Beiträge, die persönliche Erfahrungen und Medien enthalten, für andere von großem Nutzen sind, da wir alle über viele der gleichen Themen in unseren vom Tutor zugewiesenen Aufgaben schreiben und wir dann in der Lage sind, unsere eigenen Beiträge direkt mit denen anderer zu vergleichen und zu sehen, wie wir unsere eigene Arbeit möglicherweise verbessern können.	1	4
2991	2	Relevant - Der kürzliche Start des britischen Astronauten Tim Peake war in den Nachrichten und es ist wahrscheinlich, dass die SchülerInnen davon gehört haben.	0	3
3238	2	Jetzt, da ich mich besser eingelebt habe und die Reisevorbereitungen geklärt sind, hoffe ich, wieder teilnehmen zu können.	1	4
1108	2	Ich erforsche und experimentiere mit den Merkmalen und Funktionen der Computertechnologie und kann das Gelernte zur Unterstützung und Verbesserung meines Lernens in einer Vielzahl von Kontexten einsetzen.	1	3
357	2	Jemand mit geringem Selbstwertgefühl ist in der Regel, ob er sich dessen bewusst ist oder nicht, ein sehr negativer Mensch.	0	2
1148	2	An diesem Punkt werde ich entweder Ihr Interesse verloren haben oder Sie werden denken, dass ich die Dinge überanalysiere, also werde ich mein Bestes tun, um klar zu erklären, warum mein Gehirn etwas anders funktioniert als das der Menschen um mich herum (noch einmal, dies soll keine Hierarchie suggerieren, sondern nur eine Erfahrung teilen).	1	2
1794	2	Die Leser meiner früheren Beiträge werden wissen, dass ich in den schottischen Highlands den gälischen Lehrplan durchlief, aber sie wissen vielleicht nicht, dass ich tatsächlich eine schwere Legasthenie habe, die entdeckt wurde, als ich 14 war.	1	2
2680	2	Dies ist nur meine Meinung, die auf einigen Dingen beruht, die ich in meiner Praxis gesehen habe, dass Menschen über die Art und Weise, wie sie ihr Leben führen, urteilen.	1	2
93	1	Die Integration erwies sich als eine sehr große Herausforderung.	1	2
34	1	Ich habe viel über die Arbeit in einer Gruppe gelernt.	1	4
1882	2	Dabei handelt es sich um Diagnoseinstrumente, auf die wir zugreifen und mit denen wir Lücken oder Schwächen in unserem Wissen aufdecken können.	0	3
676	2	In der Schachtel befanden sich verschiedene Gegenstände, die der Klasse etwas über mich verraten sollten, z. B. hatte ich ein Nudelholz, was darauf hindeutete, dass ich gerne backe.	0	3
71	2	"Ich werde eine ""Leseecke""/Bibliothek in mein Klassenzimmerkonzept aufnehmen."	0	3
3404	2	Wir als Erwachsene spielen eine wichtige Rolle, wenn es darum geht, den Kindern zu helfen, sich ihres Körpers und seiner Funktionsweise bewusst zu werden.	1	3
3491	2	Oder Lokomotive, Lokomotive, schwarz gefärbt, Langsam auf dem Gleis!	0	3
712	2	Ich glaube, dass dies nicht nur für das Klassenzimmer gilt, sondern dass sich Lehrer in jeder Situation, in der sie in der Öffentlichkeit stehen, professionell verhalten sollten.	1	3
1511	2	Jedes Haus war dabei, um zu gewinnen, und jeder hatte eine Rolle zu spielen, egal wie alt oder jung.	0	3
541	2	Das bedeutet, dass ich, wenn ich Lehrerin werde, darauf vorbereitet sein muss, dass meine Schülerinnen und Schüler wahrscheinlich Zugang zum Internet, zu den sozialen Medien und zu den Nachrichten haben werden und daher mit den schrecklichen und beängstigenden Ereignissen in der Welt konfrontiert werden.	1	2
50	1	Ich habe gelernt, wie ein maschinelles Lernmodell funktioniert und welche Schritte notwendig sind, welche Trainingsdaten benötigt werden und wie man die Ergebnisse validiert.	1	3
3413	2	Viele dieser neuronalen Verbindungen müssen zurückgeschnitten werden, und dieser Prozess wird als Pruning bezeichnet.	0	3
2040	2	Wenn wir also zwei verschiedenfarbige Socken in unserer Schublade haben, z. B. rosa und blau (was garantiert einen Besuch der Modepolizei nach sich zieht, wenn eine der beiden Farben getragen wird), und wir haben drei Socken von jeder Farbe, wie viele müssen wir dann herausnehmen, bevor wir ein passendes Paar finden?	1	3
13	1	Das hat sich negativ auf die Lösung der Aufgabe ausgewirkt, weil am Ende unsere Erwartung, die Arbeit von drei Teammitgliedern, nicht mit der Realität, der Arbeit von zwei Teammitgliedern, übereinstimmte.	1	1
364	2	Wenn dies nicht der Fall war, brauchten sie ein Unterstützungssystem in Form von Gleichaltrigen, Eltern und uns, ihren Lehrern.	0	3
239	2	Ich werde das auf jeden Fall im Hinterkopf behalten, wenn ich mit der Platzierung fortfahre;	1	3
1635	2	Als Menschen auf der Erde haben wir einen ziemlich großen Einfluss auf unsere Umwelt.	0	3
18	2	Selbst wenn die Schule vorschreibt, dass alle schwarze Hosen tragen müssen, ist es dann nicht offensichtlich, welche Kinder von ihren Eltern direkt zu M&S gebracht wurden und welche Kinder die alten, abgetragenen Kleider ihrer Geschwister bekommen haben?	1	2
936	2	Ich denke, das Erfolgsgeheimnis dieser Unterrichtsstunde begann schon bei der Gestaltung: Wir durften unser Lernen selbst in die Hand nehmen.	1	4
2382	2	Es hat mir wirklich Spaß gemacht, den Geschichtsunterricht in Moulsford zu beobachten.	0	4
2911	2	Die Geschichte, die ich ausgewählt habe, heißt Der klügste Riese der Stadt (Julia Donaldson).	0	3
2491	2	Aktuelle Informationen und Ressourcen (im Gegensatz zu Lehrbüchern, die schnell veraltet sind).	0	3
17	1	Leider haben wir uns zu sehr mit den einzelnen Problemen beschäftigt.	1	4
2126	2	Ich bin also am Dienstag in Moulsford aufgetaucht und habe mich sehr darauf gefreut, wieder zur Schule zu gehen, und ich habe festgestellt, dass es ein Kinderspiel war, nach drei Wochen Pause zurückzukommen.	0	3
3162	2	"Ich kämpfe ständig damit, die mentale Blockade zu überwinden, bei der ich mich abschotte und sage: ""Ich kann das nicht!"""	1	2
1279	2	Ist das eine Botschaft, die wir an die nächste Generation weitergeben wollen?	1	3
1553	2	Dies ist ein nützliches Instrument, um die Identität einer Figur zu entwickeln, da es schwierig sein kann, sich eine komplexe Figur auszudenken, und die vorangegangene Aufgabe kann als Anregung dienen, um die Ideen zum Fließen zu bringen.	1	3
3093	2	Freundlichkeit	0	3
1023	2	Schließlich könnte ich mich mit einigen wissenschaftlichen Entdeckungen befassen - zum Beispiel mit Thomas Edisons Erfindung der Glühbirne im Jahr 1879 - und einige eigene Experimente mit Licht durchführen.	1	3
255	2	Auch Stimmübungen sind sehr effektiv!	0	3
3576	2	Es gibt natürlich noch viele weitere Lernmöglichkeiten im Zusammenhang mit Mustern, die ich in meinen Naturspaziergang einbauen könnte.	1	3
3344	2	Da wir laut Erickson bis dahin fast alle unsere Persönlichkeitsmerkmale entwickelt haben, ist das vielleicht wahr?	1	3
2461	2	Ich werde auch weiterhin ansprechende Aktivitäten in meinen Unterricht einbauen, weil die Jungen viel engagierter bei der Sache sind.	1	3
2785	2	Der letzte Punkt hat mich interessiert, weil ich kürzlich einen Artikel gelesen habe, in dem untersucht wurde, wie angehende Lehrer über den Musikunterricht denken.	1	4
3267	2	Ein Test hierzu wurde von Grant durchgeführt.	0	3
2682	2	Wollen wir das wirklich allen Kindern im Bildungssystem aufbürden?	1	2
1379	2	Als reife Studentin, die schon viele Jahre von zu Hause weg ist, bin ich sicher im Umgang mit Rechnungen und Haushaltsfinanzen.	1	4
473	2	Das hängt damit zusammen, dass ich organisiert bin.	0	3
435	2	Als ich durch die Schule geführt wurde, war ich von der Schönheit der Umgebung beeindruckt, vor allem weil die Schule direkt an der Themse liegt und die Jungen sich im Kanu- und Kajakfahren und vielem mehr versuchen können.	1	4
718	2	Frau Erin Smith spricht über die Bedeutung der Kommunikation.	0	3
116	2	Wenn Sie möchten, dass Ihr Kind in irgendeiner Form in den klassischen Sprachen unterrichtet wird, dann sind private oder unabhängige Schulen der richtige Weg.	1	4
133	1	Ein bisschen frustriert, weil wir noch keine Lösung gefunden haben.	1	2
2476	2	Ich hatte klare Lernziele und war fest davon überzeugt, dass sie gut funktionieren würde, aber als ich sie in die Praxis umsetzte, stellte ich fest, dass die Kinder nicht engagiert waren.	1	4
3175	2	Genau so eine Lehrerin möchte ich auch sein.	0	4
1213	2	Sich der physischen Grenzen und der individuellen Schulpolitik bewusst zu sein und daran zu denken, sich jederzeit professionell zu verhalten, ist für ein respektvolles Vorbild unerlässlich.	1	3
3306	2	"Dieses ""Modellieren"" bedeutet, dass wir unsere Verhaltensweisen durch ständige Verstärkung verstärken."	0	3
493	2	Soziale Netzwerke aufbauen	0	3
2518	2	Als Sarah Montague in der Radiosendung über virtuelle Schulen sprach, warf sie die gleiche Frage auf, die mir sofort in den Sinn kam: Was hält Kinder davon ab, sich abzulenken und etwas anderes zu tun?	1	2
62	1	Herausfordernd waren vor allem technische Hürden, ab und zu ein Verständnisproblem der Materie.	1	2
933	2	Wir sollten eine Szene in einem französischen Café nachstellen, wobei einige von uns als Angestellte und andere als Kunden auftraten.	0	3
1820	2	Ich persönlich sehe darin auch einen Vorteil, denn in schottischen/englischen staatlichen Schulen und im NHS werden die Gelder drastisch gekürzt, und die Kinder werden ständig abgewiesen und erhalten daher nicht die Unterstützung, die sie brauchen.	1	2
874	2	"Solche Fotos können die ""Eignung einer Lehrkraft"" in Frage stellen und auch ihren Ruf bei Schülern, Eltern und Kollegen zerstören; einen Ruf, den sie vielleicht jahrelang aufgebaut haben."	0	1
358	2	Dies kann jedoch nur auf sie selbst bezogen sein, denn beim Selbstwertgefühl geht es in erster Linie um das eigene Selbstwertgefühl.	0	3
1733	2	In der Lesewoche machte ich also einen Ausflug nach Dunfermline, um die Abtei zu besuchen.	0	3
318	2	Er zeigt auch, dass ein Lehrer den Kindern nicht beibringen kann, in neuen und anderen Bahnen zu denken, wenn sie weiterhin in den gleichen, geschlossenen und traditionellen Bahnen denken.	0	2
97	2	Auf diese Weise können die Kinder regelmäßig verfolgen, wie viele Punkte sie gesammelt haben, und sehen, wie sie ihr Haus unterstützen, genau wie in einem Team.	1	4
36	1	Die Probleme, die bei der Kommunikation auftreten.	1	2
2822	2	Practitioner Enquiry ist ein wichtiges Unterstützungssystem für Lehrer, das sie dazu bringt, sich mehr mit unterstützender Forschung zu befassen, die sowohl ihren Schülern als auch ihnen selbst helfen wird.	0	3
2915	2	George ist ein freundlicher Riese und hilft seinen Freunden gerne auf eine Art und Weise, die zufällig mit seinen schönen neuen Kleidern zu tun hat!	0	3
3202	2	"Ein Teil dieses Verständnisses besteht darin, unsere Annahmen und ""alltäglichen"" Erklärungen zu hinterfragen und unsere Vorstellungen auf der Grundlage wissenschaftlicher Untersuchungen zu ändern."	0	4
1090	2	Sie haben ein spezielles Nachtsichtvermögen, so dass wir sagen könnten, dass es einfach in ihrem Erbgut liegt, zu wissen, wann sie schlafen gehen und wann sie aufwachen müssen.	0	3
3532	2	Der Tanzlehrer hatte einen guten Draht zu den Kindern, er strahlte Enthusiasmus und Lob aus, und ich habe das Gefühl, dass dies die Kinder dazu inspirierte, härter zu arbeiten, weil sie ihn beeindrucken wollten.	1	4
509	2	Ich freue mich über jedes Feedback, das ich erhalte.	0	3
217	2	Der Papierkram ist umfangreich, allein die Risikobewertung, die ich noch nicht gesehen habe, über die ich aber später schreiben werde, kann ich mir nur vorstellen, dass sie extrem langwierig und voll mit Dingen ist, die schief gehen können.	1	2
1149	2	Diejenigen von Ihnen, die mich gut kennen, werden wahrscheinlich zustimmen, dass ich gerne lerne.	1	3
464	2	Bei der Arbeit in Schulen ist es wichtig, mit anderen Lehrern und interdisziplinären Fachleuten zusammenzuarbeiten, um den Kindern die beste Qualität der Bildung zu bieten.	1	4
1458	2	Ich war immer in der Lage, effektiv in einer Gruppe zu arbeiten, meinen eigenen Standpunkt zu vertreten, aber auch anderen zuzuhören und sicherzustellen, dass jeder zu Wort kommt.  Präsentationen halten.	1	3
101	1	Wie ein Modell funktioniert und was es für die Datensätze braucht, um sie nutzbar zu machen.	0	3
1694	2	Seit ich letztes Jahr den VARK-Test gemacht habe, habe ich auch daran gearbeitet, meinen Lernstil weiterzuentwickeln, so dass ich mehr ein auditiver und visueller Lerner werde.	1	3
1221	2	Stellen Sie hohe Anforderungen an sich selbst, damit Sie mit gutem Beispiel vorangehen.	1	4
2652	2	Ein Ausflug in den Park kann für Drei- und Vierjährige lehrreich genug sein - ich habe das im letzten Jahr ständig mit dem Kindergarten gemacht -, weil man mit ihnen über das, was sie sehen, sprechen kann und weil sie sich beim Herumlaufen und Spielen bewegen (ein großer Vorteil für die Gesundheit und das Wohlbefinden).	1	3
460	2	Ich habe diese Art von Software noch nie benutzt oder eine Umfrage auf diese Weise durchgeführt, daher wird dies eine interessante Lernerfahrung für mich sein.	1	4
3515	2	Außerdem konnten die Kinder so eine Note üben, die sie vielleicht noch nicht beherrschen, ohne das zusätzliche Problem, zwischen den Noten zu wechseln.	1	4
127	0	Keine besonderen Unterschiede - teilweise war ich aber nach den Sitzungen sehr motiviert.	1	4
2650	2	Ich denke, der wichtigste Punkt, den sie anspricht, ist, dass Schulen dazu da sind, Kindern Türen zu öffnen.	0	4
2483	2	Heute Morgen schwirren mir tausend Gedanken im Kopf herum.	1	3
2667	2	Das hat mich zum Nachdenken gebracht:	0	3
3229	2	Lesen und lesen und noch mehr lesen.	0	3
478	2	Dadurch wird das Stressniveau gesenkt, da ich weiß, was von mir erwartet wird und wann.	1	4
3016	2	Sie unterstreicht auch die Tatsache, dass es immer wichtiger wird, die Leistungen der Schüler zu bewerten.	0	3
470	2	Während meines Studiums war ich auch für das Ausfüllen und Einreichen aller Aufgaben verantwortlich.	0	3
480	2	"Ich habe mir zu Hause einen ""Studienraum"" eingerichtet, in dem ich arbeiten kann, und das hat sich bisher während meines Studiums bewährt."	1	4
3474	2	Wenn ich diesen Teil des Kommentars lese, ist es sehr offensichtlich, dass viele dieser Punkte zutreffen.	0	3
3300	2	Wenn man sie jedes Mal lobt, fehlt ihnen die Motivation, weil sie wissen, dass sie sich nicht anstrengen müssen, um Lob zu bekommen.	1	2
3360	2	Ich hielt es für wichtig, realistisch zu sein, aber auch auf die Gefühle der Person Rücksicht zu nehmen.	1	3
3251	2	Experimentierfreudiger sein.	0	3
761	2	Natürlich war ich neugierig, mehr darüber zu erfahren, und je mehr Artikel ich las, desto entsetzter war ich über die Tatsache, dass Mädchen im Alter von sechs Jahren tatsächlich glauben, dass Jungen schlauer sind als sie, weil sie Jungen sind....	1	1
1984	2	Dies könnte im Lesebereich angebracht sein.	0	3
56	0	Jetzt, wo es funktioniert hat, fühle ich mich sicherer.	1	4
1759	2	Ohne uns dessen bewusst zu sein, nutzen wir die Wissenschaft jeden Tag in unserem Leben, und ein Großteil unserer Entscheidungsfindung beruht auf der Wissenschaft.	0	3
1123	2	Dieser Beitrag ist sehr persönlich und ich habe überlegt, ob ich ihn überhaupt veröffentlichen soll, wahrscheinlich weil ich weiß, dass er mich in eine sehr verletzliche Lage bringt.	1	2
3402	2	Nicht alle Kinder sind körperlich bereit, wenn sie in die Grundschule kommen, manche haben ihre motorischen Fähigkeiten nicht so gut entwickelt wie ihre Altersgenossen, was vor allem beim Unterrichten in den ersten Jahren zu berücksichtigen ist.	1	3
1078	2	Kehren wir zu dem Jongleur zurück.	0	3
88	0	!	0	3
2841	2	Das ist für uns als Lehrer äußerst nützlich, um die Dinge aus einer anderen Perspektive zu sehen.	1	4
2721	2	Die Lehrkräfte müssen die Effektivität ihres Ansatzes reflektieren und ihn gegebenenfalls modifizieren, um den individuellen Bedürfnissen der Schüler gerecht zu werden.	1	4
114	1	Aber auch gelegentlich stolz oder mit Spaß am Programmieren.	0	4
2790	2	Um auf die Ausführungen von Professor Gill zurückzukommen: Kinder sollten ihre musikalische Ausbildung von einem gut ausgebildeten Lehrer erhalten.	0	3
899	2	Ich denke zwar, dass dies ein Schritt in die richtige Richtung ist, bin aber der festen Überzeugung, dass Kindern von dem Moment an, in dem sie beginnen, selbständig auf das Internet zuzugreifen, sichere Gewohnheiten und das Bewusstsein für Bedrohungen vermittelt werden sollten.	1	3
